QueryText,KccAns
moong phalli ki varaity bataye,ap moongphali ki prakash kausal chitra ki buvai kare
Ask for groundnut weed control information,I suggested not use weedicide in groundnut at 15 DAS
VARIETIES FOR GNUT   ---,VARIETIES FOR GNUT   --- TAG- 24  TAG - 26
PLANT PROTECTION,SPRAY DIMETHOATE 17MLL OF WATER
IRRIGATION IN GROUNDNUT,8-10 IRRIGATION IN GROUNDNUT
WHITE GRUB IN GROUNDNUT,RECOMMENDED TO DRENCH THE ROOT ZONE WITH CHLORPYRIPHOS 20EC 2ML1 LITRE WATER TO CONTROL WHITE GRUB IN GROUNDNUT
Ask about Nematode control information in groundnut,SGCG           GR
best tomato varities,arka rakshak
ASKED ABOUT SUCKING PEST ATTACK ON GROUNDNUT,-    10
FE DEF IN GROUND NUT,recommended to spray ferrous sulfate  20 grams per litre
Ask about use fertilizer information in Groundnut Crop,100
Give me weather information,kissan bhai aapke yaha 12 va 13 july ko barish ki sambhavna bni hui hai
GROUND NUT  FERTILIZERS APPILICATION,RECOMMENDED GYPSUM 200KGACRE
ASKING ABOUT TO FILL GRAIN IN GROUNDNUT,RECOMMENDED FOR SPRAY GRADE 2    2-3 GMML  LIT OF WATER       BOZNMO
asking about leaf spot in ground nut,spray of Carbendazim 12  Mancozeb 63 WP 2 gram liter water
GROUND NUT TOBACCO CATTER PILLAR,90    150
black spot,spray of bavistin
TELL ME INSECT CONTROL,USE IMIDACHLOPRID 178 SL 1 LITER PER HA WITH IRRIGATION
Farmer asked fungus control information of groundnut crop,WP 30        WP 20
Nitrogen Deficiency in groundnut,Recommended for spray urea 5 g lit of water
TELL ME SEED TREATMENT IN GROUNDNUT,SEED TREATMENT IN GROUNDNUT BAVASTIN 2GM CHLOROPYRIPHOS 6ML RHIZOBHEUM CULTURE 10GM  KG SEED
ASKED ABOUT TO INSECT CONTROL IN,50    15
INSECET CONTROLL IN,SPRAY OF IMIDACHLOPRID 178 SL 05 ML PER LITER WATER
ASK FOR GROUND NUT LARVE,SPRAY PROFENOPHOS 25 MLPUMP
ground nut Late leaf spot,Recommended for spray Carbendazim 1g litre of water
fertilizer dose,gyapusm  ssp  cow dang
Ask about larvae control information In Ground nut,SC 7-8
varieties of groundnut,varieties of groundnut-jl 220tpg-41
PROBLME OF YELLWOING IN  GROUNDNUT CROP,USE-NPK 3GRAMLITERWATER BY SPRAY
asking about tobacco caterpillar control in groundnut,recommended for Spray profenophos 2 ml lit of water
Farmer asked query on Weather,:        :             13          31
Farmer asked fungus in root control information of ground nut crop,WP
GROUND NUT FERTILIZERS APPILICATION PER ACRE AFTER 50 DAYS,RECOMMENDED APPILICATION ZYPSUM 200KGACRE
Asking about groundnut seed rate,Query : Asking about pseudomonas and trichoderma viride application for groundnut Answer :Recommended for apply  pseudomonas -1 kg and trichoderma viride -1 kg mixed with 25 kg of farmyard manure acre
Farmer asked query on Weather,THERE IS A NO CHANCE OF RAINS IN YOUR AREA
Asking about tobacco cut worm  in Ground nut,:           2        1
ASKING ABOUT SEED TREATMENT IN GROUND NUT,RECOMMENDED FOR APPLY  MANCOZEB 75  WP--  25 GM  1 KG SEED
TERMITE,CHLOROPYRPHOS 10KGACRE
TELL ME  CONTROL OF TERMITE IN GROUNDNUT,USE IMIDACHLOPRID 178 SL 1 LITER PER HA WITH IRRIGATION FOR CONTROL OF TERMITE
Farmer asked white grub control information of,SGCG
Ask about Fertilizer dose of Groundnut crop,--      --
ABOUT COLAR ROT DISEASES OF GROUNDNUT,USE-CARBENDISAM 250GMBIGA
Asked about groundnut leaf blight management,:     :  1   1
Asking about cater pillar in groundnut,:       :     2
APHID DAMAGE IN GROUND NUT,RECOMMENDED TO SPRAY ACETAMIPRIDE 40 GRAMS PER ACRE
ASKED ABOUT GROWTH SPRAY,Spray Tata manik 7 gm15 liter of waterAcetamapride20SP-Tata Rallis
TELL ME NUTRIENT MANAGEMENT,SPRAY OF FERUS SULPHATE 5 GM  CITRIC ACID 1 GM PER LITER WATER
asked for groundnut variety,farmer asked groundnut variety -SB-11TPG-26
Farmer asked about  control rat in the field of  Groundnut,-
Asking about Harvesting symptoms for Groundnut,:      :
high yielding varieties in groundnut,kadiri-8
ask for groudnut root rot information,suggest: drenching with bavisitn 20mlpump
TELL ME TREATMENT IN CUMIN TO PROTECT FROM FROST,SPRAY OF WETTEBLE SULPHUR 80 WDG 2 GM PER LITER WATER
attack of leaf eatting catterpillar,Spray Rogar 15ml15 Lit of Water
COLLER ROT IN GROUNDNUT,USE HEXACONAZOL 5 EC 250 MLBIGHA WHEN IRRIGATION
Asking about Groundnut Duration information,:     : 90 -120
ground nut leaf spot,spray mancozeb 2gliter acetamopride 025mlliter
Ask about fungus problem in peanut crop,WG -
INFORMATION REGARDING VARIETY OF GROUNDNUT,SG-99SG-84
GROUNDNUT APHIDS,GROUNDNUT APHIDS : RECOMMNEDED TO SPRAY DIMETHOTAE 400 ML PER ACRE
ASKING ABOUT TIKKA DISEASE MANAGEMENT IN GROUNDNUT,SUGGESTED TO SPRAY CARBENDAZIM  2 GRAMS PER LITRE OF WATER
weeds control in groundnut,spray Fluchloralin 800ml  ac
sowing season,may-july
ASKED ABOUT FERTILIZER DOSE FOR GROUNDNUT,FERTILIZER DOSE FOR GROUNDNUT : 2 BAG DAP PER ACRE
TELL ME ABOUT NUTRIENT MANAGEMENT IN GROUNDNUT,40     50
weed control in grount,no weediside use 50 days crops
Ask about benefits and dose of NPK consortia in groundnut crop,NPK    500         -
Asking about Groundnut top dressing fertilizer management,:    :  55    12
ASKING ABOUT WEED MANAGEMENT IN GROUNDNUT PLANT,EC            -
how to control Alternaria leaf disease,Foliar application of Mancozeb  or Copper oxychloride at the rate of 3glitre of water
Farmer asked query on Weather,5                    30
ask for the caterpillar attak In the gnut,I suggested for the quinalphos-20 mlpump as  a spray
yellowing  of  leaves,redomil gold 25 gm15 ltr water
insect problem in groundnut,Chlorpyriphos 20 EC 600 ml acre
STEM ROT IN GROUNDNUT,RECOMENDED DOSE OF SAAF 2GM1LIT WATER SPRAY
ask for the aphid attak in the gnut,I suggested for the spray of monocrotophos-20 mlpump
How much time required between rains and insecticide application,4-6 hr required after insecticide application
groundnut ki pattiya peeli ho rahi hai,moongfali ki pattiyo ka peela rog niyantran ke liye- Mancozeb 1000gram hacter istemal kare
farmer want to know information about How to control of fungal attack in Groundnutcrop,recommended for to control of fungal attack use copper oxy chloride 40 gram and streptocyclin 2 gram at 15 liter of water
weed control,30 EC   - - -
Farmer asked fungus control information of groundnut,magfalina     WP
GROUNDNUT LEAF WEBBER,GROUNDNUT LEAF WEBBER: RECOMMENDED TO SPRAY MONOCROTOPHOS 320 ML PER ACRE
ground nut aphids management,recommended for spray Imidacloprid 05 ml  lit of water
Farmer asked query on Weather,3             18      8       7
plant protection,acephate1gmlit kavach2gmlit fame 2ml10lit of water
TELL ME ABOUT TIKA DISEASE CONTROL IN GROUNDNUT,75   45   3
Farmer asked Organic Sucking pests and larvae control in groundnut crop,40         ppm
FERTILIZER FOR GROUNDNUT,FERTILIZER FOR GROUNDNUT  - BOOM FLOWER 30 ML 15 LITER WATER SPRAY
ATTACK OF SHOOT BORER,Spray Quinolphos 30 ml  15 liter water
verieties,24   -   -
Asking about Sesamum leaf Webber management,:      :
FARMER ASKED QUERY ABOUT FERTILIZERS MANAGEMENT IN GROUNDNUT,200                45
TELL ME CONTROL COLLAR ROT IN GROUNDNUT,USE TRICODERMA HARJENIAM 1 KGBIGHA WHEN IRRIGATION
moong fali me weed hai,parsute 400 mll spray
root grubs,drench quinolphos 2 mili per litre of water
Ask for Irrigation related information,Suggest: visit gram sevak
LEAF FOLDER IN GROUND NUT,CHLOROPYRIPHOS 25 MLLT WATER DURSBANRADAR  FORCE CLASSIC TRICEL
Ask about fungus problem in crop,magfali            SC
LOW GROWTH OF GROUNDNUT,8 KG UREA  3 KG MICRONUTRIENT PER BIGH WITH IRRIGATION
Asked about Top dressing management for Groundnut,:     : :  6    12    25
Groundnut top dressing,Recommended for apply FYM 5 ton DAP 50 kg  potash 20 kg acre
asking about Tobacco caterpillar management in Groundnut,:       :  1 5     1    1
LEAF CURLING,TATAMIDA 1ML3LTR
Ask about variety information in Groundnut crop,-20  -32
Leaf folder IN GROUNDNUT,Suggested to spray chlorpyriphos  25mll
TELL ME  PEST CONTROAL OF GROUNDNUT,SPARY OF MELATHIYAN 50 EC 2MLLITER WATER
TELL ME PLANT PRTCTION,SPRAY OF IMIDACHLOPRID 178 SL 05 ML PER LITER WATER
Asked about groundnut TNAU foliar application,Recommended for groundnut foliar spray TNAU Groundnut rich 2kg  ac  200 litre of water
Ground nut borax application,Recommended for spray borax 5 gram liter of water
FARMER ASKED ABOUT FERTILIZER SPRAY FOR GROWTH ON GROUNDNUT,- :: -     -
GROUNDNUT ROOT GRUB DAMAGE,RECOMMENDED TO APPLY CARBOFURAN 3G 10 KGACRE
FARMER ASKED QUERY ON COMPATIBILITY  OF BETWEEN  AMISTAR TOP AND PLANTAMYCINE IN GROUND NUT,RECOMMENDED TO GO FOR COMPATIBILITY  TEST BETWEEN  AMISTAR TOP AND PLANTAMYCINE IN GROUND NUT
Ground nut tobacco caterpillar,Recommended for spray Indoxacarb 15 ml  teepol 1 mlliter of water
Farmer Asked sucking pests control information of groundnut crop,ZC 10
how to control collar rot of Groundnut,Seed treatment with Trichodarma viridi  4gmkg of seed  soil application of same  of 2kg50kg FYM
FARMER ASKED QUERY ON DISEASE CONTROL IN GOUND NUT - RUST,RECOMMENDED TO SPRAY CHLOROTHALONIL DIFENOCONAZOLE KAVACH FLO 400 ML ACRE
TELL ME DISAESE CONTROL IN GROUNDNUT,USE HEXACONAZOLE 5 EC 1 LITER PER HA WITH IRRIGATION
ASKING ABOUT INCREASE FLOWER DROP IN GROUND NUT,RECOMMENDED FOR SPRAY  AMINO ACID  1 ML  LIT OF WATER
TELL ME YELLOWING MANAGEMENT IN GROUNDNUT,SPRAY OF FERUS SULPHATE 5 GM   CITRIC ACID 1 GM PER LITER WATER FOR CONTROL OF YELLOWING IN GROUNDNUT
INFORMATON REGARDIMG CONTROL FUNGISIDE,APPLY THE SPRAY SAAF  500 GRAM PER ACRE
How to control weeds in GROUNDNUT  crop,Dear farmer you can use of  emejhathayper 300 ml per Acer for broad leaf weeds
ask about groundnut wilt,I suggested to spray bavistin 30-40 gmpump
SEED TREATMNET,Seeds are treated with Chlorpyriphos 15 mlkg seeds for the control of root grubs and termites
Farmer asked query on improve pegging stage  management in ground nut,RECOMMENDED TO APPLY ZYPSUM 200 KG PER ACRE NEAR PLANT SURFACE
Farmer asked  white grub Problem in ground nut crop,126    95  ZC
TELL ME VARIETY OF GROUNDNUT,AK-24 JYOTI
Asked about groundnut leaf miner and leaf feeder management we have harvest in next 10 and 20 days can we use what type of pesticide,10   20           :
TELL ME LEAF HOPPER CONTROL IN GROUNDNUT,SPRAY OF PROFENOFOS 15 ML PER LITER WATER
asked fertilizer does for ground nut,Apply gypsum  60 kgacer  at peg formation stage
Information about Top dressing in Groundnut,10
Farmer asked Varieties information of Groundnut crop,34 :
Farmer asked query on Weather,Weather forecast for Puri District at Sadar Block   There is possibilities of very light  rainfall for next 5 days but partly cloudy will remain
Groundnut in cut worm,Recommended for spray chlorpyriphos 2 ml teepol 1 mlliter of water
TELL ME SEED RATE OF GROUNDNUT,SEED RATE OF GROUNDNUT 60-80 PER HA
ASKING ABOUT THE WEED CONTROL OF GROUNDNUT,APPLY  QUIZALOFOP-P-ETHYL 5  EC 135 ML  BIGHA
information regarding control of root wilt in mungphalli,spray of bawastin  2gmlitre of water
Farmer asked query on Weather,JODHPUR PHALODI 5       5
upchar in groundnut,2 gram karbandazim 2 gram cloropirophose  rizobium culture
leaf folder in Groundnut,recommended for spray fipraonil 2 ml  Neem oil 3 ml  litre of water
Asking about rat management for groundnut  field,:        : :                  2    - 95    2   1
ASKED ABOUT TO DISEASE CONTROL,8   64      2
mungfali sukh rahi hai kya kare,bavistin 25 gramliter pani me milakar sprey kare
Farmer wants to know information about Weed Management on groundnut crop,3
Asked about Groundnut top dressing fertilizer application,:      :  5    12
asking about Tobacco caterpillar in groundnut,Recommended for spray Emamectin benzoate 4 gram10 litters of water
ASKED ABOUT CONTROL OF GROUNDNUT,--    :         30
ask about biological control for lavae and fungus in groundnut,:                                                 -             -               -
stem rot control in ground nut,Tricoderma  viride 25 kgha mix in 50 kg FYMacre  sprinkered with water and cover with polythein and apply after 2 days when proper moisture in field
groundnut gypsum application time,after completion of first flower appears then apply gypsum for groundnut
fertilizer managment,zypsum 200kgs
farmer asked query on  about Nithya haritha varietie,Nithya haritha varietie- yielding 1100 kgs acre
groundnut diseas,spray triozophose at 17 ml  lit
TERMITE IN GROUNDNUT,SPRAY FIPRONIL 5 SC 1 LITER PER HA
TELL ME ABOUT TERMITE CONTROL IN GROUNDNUT,USE QUINOLPHOS 15 DUST 25 KG PER HA MIX IN SOIL
Asking about Tikka leaf spot management in groundnut,:       :      2
Asking about Earthing up days for Groundnut,:      : 40 -45
PRESENCE OF RED APHIDS,APPLY CHLOROPYRIPHUS 20 EC  400MLACRE SPRAY
Ask about blank pod in ground nut crop,100
Asked about Top dressing fertilizer management for Groundnut,:    : 80   4
Farmer asked query on Weather,7
Asking about Imazethapyr can affect the Groundnut,:          :
nematode in Groundnut,apply carbofuran 3 - 5kg ac
Asking about Rainfed Groundnut basal fertilizer application,:       :  8      25    30
ask for groundnut sowing time information,suggest: sowing time is January-february
TELL ME BLACK ROT CONTROL IN GROUN,USE CARBENDAZIM 250 GM BHEEGA IN ROOT ZONE WITH IRRIGATION
ground nut top  fertilizer  management,recommended for apply gypsum 80 kilo  acre
groundnut top dressing fertilizer management,Recommended for apply gypsum 150 kg  acre
ask for gnut yellowing leaf control,I suggested to sprey feras salphet 100 gm10 lemon flower pump
ask about weedicide in  groundnut,spray parsut weedicide
VARITIES OF GROUNDNUT,YOU CAN TAKE JL-501TAG-24 THIS IS A GROUNDNUT VARITIES
leaf eating caterpillar of groundnut,RECOMMENDED TO SPRAY SPINOSAD 75 MLACRE SPRINTER  TRACER200 l water
water info,give info
tell me plant protaction in groundnut,SPRAY OF MENCOZEB 2 GM PER LITER WATER
asked about root rot,RECOMMENDED TO SPRAY BENOMIL BENLATE 2 mllit of water
soil pest,Drenching of Chloropyriphos 20 ml  15 lit of water
irrigation time,at pod formation
ASKED ABOUT TO SEED RATE GROUNDNUT,80-100
Asked about weed management in ground nut,Suggested to spray pendimethalin 2mllit of water
ASKED ABOUT TO INSECT CONTROL IN Groundnut,40   4    15
Farmer askeed query abpout rust management,25         250 EC
Wilt,Spray Qurate Gold 25 gm15 Liter of WaterCymoxanilMancozeb-Dhanuka
GROUNDNUT TOBACCO CATERPILLAR MANAGEMENT,GROUNDNUT TOBACCO CATERPILLAR MANAGEMENT : RECOMMENDED TO SPRAY FLUBENDIAMIDE  40 ML  150 LITRES OF WATER  ACRE
ask for groudnut seed treatment information,suggest: in groundnut seeds treat with thairam or captan 3gm1kg of seeds
Information about all types of weed control in groundnut crop,:
Asking about groundnut Thrips management,QUERY:  groundnut Thrips management  ANSWER : spray  Azadirachtin 3 ml  teepal 1 ml lit of water
Ask about larvae control information,Suggested: Quinalphos 25 EC 25 mlpump spray
farmer want to know information about How to control of fungal attack in  groundnut crop,recommended for to control of fungal attack in coriender crop use thiophinate mithyl 25 gram and streptocyclin 2 gram at 15 liter of water
asked about sucking pest in groundnut crop,dimetheote 15 ml per 10 lit water
Groundnut top dressing fertilizer application,Recommended for apply 150 kg gypsum  4 kg borax  acre
ASKING WEED CONTROL OF GROUNDNUT,YOU CAN ALSO WEED CONTROL BY MANNUAL POER DO NOT USE CHEMICAL
groundnut atac welt,trikodarma4kg par acar
BLACK ROOT IN GROUNDNUT,BAVISTIN  300 GRAM PER BHIGA
Farmer asked fungus control information of  groundnut crop,EC -
asking about groundnut basal fertilizer application,recommended for apply DAP 50 kilo  gypsum 75 kilo  acre
Information About in Groundnut pea nut Mung phali  Fertilizer dose,10   2
seedrate for 1 acre of groundnut,seedrate for 1 acre of groundnut -40 kilo
mausam ki jankari,12 13 ko baris ki sambhavana hai
Groundnut cultural practices,Groundnut cultural practices described
ASKED ABOUT TO NUTRANT MANAGEMNT IN GROUNDNUT,3-4 ml   2-3 ml
gnut varieties,TAG-24 phule pragati phule unap
SEED TREATMENT OF GROUNDNUT,BEFORE SOWING 2 GM MENCOJEB  4 ML CHLOROPYRIPHOS 20 GM  RHIZOBIUM PER KG SEED TREATMENT
variety of grnut,variety of grnut -sb 11
Asked about nutrient management in groundnut,Minor nutrients applicationZinc sulphate- 4 kgacreBorax- 4 kgacreGypsum- 200 kgacre
ROOT BORER MANAGEMENT IN GROUNDNUT,RECOMMENDED TO APPLY CARBOFURAN 3G GRANULES 8-10 KGACRE
Farmer ask about plant protection in groundnut crop,EC 30-35
Farmer asked query on Weather,THERE IS A CHANCE  OF CLOUDY WEATHER  BUT NO CHANCE OF RAINFALL  IN YOUR AREA
For better yield in Groundnut,Recommended to spray fantac Plus 1ml in 2liters of water for better yield in Groundnut
Farmer asked Army worm Problem in  groundnut crop,GR
asking for the leaf caterpillar in groundnut,recommended for the spray of profenophos at the rate of 2 ml in 1 litre of water
For vegetative and foliar growth of groundnut,Recommended to spray Multi-K 75gm per litre of water for vegetative and foliar growth of groundnut
field preparation,field bed of 10m10m
TELL ME BLACK ROOT CONTROL IN GROUNDNUT,250
Ask about seed treatments of fungus Problemin groundnut,WP
Asking about rat control in Groundnut crop,:      :
Farmer asked weed control in crop,80
Top dressing fertilizer application of Groundnut,recommended for apply Gypsum-80 kg  Borax-5 kg neem cake-10 kgacre
ASKING ABOUT VARIETY NAME OF GROUNDNUT,-     -    -
USE OF PLANOFIX,USE OF PLANOFIX: FOR BETTER FLOWERING AND IMPROVING FRUIT QUALITY AND YIELD
TELL ME DISEASE CONTROL IN GROUNDNUT,TELL ME ROOT ROT CONTROL IN GROUNDNUT
TELL ME WHITEFLY CONTROL IN GROUNDNUT,20  05
ground nut cater pillar,tracer 75gare
ZINK DEFFICENCY IN GROUNDNUT,SPRAY 5 GM ZINK SULPHET25 GM BHUJA CHUNAL WATER
root not,sprayng of mancozeb 3grmltr
ask about groundnut variety,I suggest groundnut variety Erect: GG-24567
FOR BLOSSMING,Spray Boom Flower 20ML Devicropscience15 Liter Of Water
ASKED ABOUT TO  DISEASE CONTROL IN GROUNDNUT CROP,75 BlightRustDowny mildewBlast Leaf spotDamping off Collar rotLeaf spot Tikka disease AnthracnoseFruit rot contact fungicide   3
asked about information groundnut,Spray Actra 5 gm15 Lit of Water
TELL ME ABOUT ROOT ROT CONTROL IN GROUNDNUT,DRENCHING OF CARBENDAZIM 50 WP  250 GM PER BEEGHA
asked about attack of sucking pest on groundnut,30 -
Give me weather information,Farmers your stay here a week Overcast with light rain likely
GROUND NUT NUTRIENT MANAGEMENT:,GROUND NUT NUTRIENT MANAGEMENT: 10 KG UREA 200 KG GYPSUM
TELL ME ABOUT DISEASE CONTROL IN GROUNDNUT,DRENCHING OF CARBENDAZIM 1 KG PER HA IN ROOT ZONE
ASKED ABOUT WEED CONTROL GROUNDNUT,600                         1
groundnut root disease,tricoderma virdi vighe 500 gm with send
Groundnut leaf miner,recommended for Spray Dimethoate  2 mllit of water
Asked about Groundnut leaf miner and Tobacco caterpillar management,:           :  2    2  1
TELL  ME DISEASE CONTROL IN GROUNDNUT,USE CARBENDAZIM 2 GM PER KG SEED
TOBACCO CATERPILLAR MANAGEMENT  IN GROUNDNUT,RECOMMENDED TO SPRAY SPINOSAD 75 ML200 LITRES OF WATER  ACRE
TELL ME WEATHER INFORMETION,LIGHT RAIN MAY BE 1 TO 2 DAYS
TELL ME INSECT CONTACT IN GROUNDNUT,USE CHLOROPYRIFOS 20 EC 4 LITER PER HA WITH IRRIGATION
CONTROL OF STEM ROT IN GROUNDNUT,RECOMMENDED FOR SPRAY   COPPER HYDROXIDE 77  WP  2 GM   LIT OF WATER
asking about groundnut basal fertilizer management,Recommended for apply DAP 50kg  ac
fertilizer,200kgs gypsum at flowering
ASKED ABOUT VARIETY OF GROUND NUT,VARIETY OF GROUND NUT - TAG 24  FULE PRAGATIFULE UNAP
Ground nut top dressing fertilizer application,Recommended for apply 150 kg gypsum  4kg borax  acre
Farmer asked fungus control information of GROUNDNUT crop,SC -
TOBACCO CATER PILLAR MANAGEMENT IN GROUND NUT,RECOMMENDED TO SPRAY EMAMECTIN BENZOATE  90 GRAMS 200 LITRES OF WATER  ACRE
Asking about Groundnut sowing season,Recommended for Margazhipattam December- Januaryis suitable
ground nut root rot control,recommended for apply trichoderma viride 1 kg mixed with 20 kg FYM  acre
TELL ME KRISHI MELA DATE OF HISAR,KISAN MELA 18-19 SEPEMBER
Ask about fertilizer dose in crop,100
Asked about iron deficiency management in groundnut,:     :   5   10     10
farmer want to know information about White grub control in groundnut crop,06   4
top dressing fertilizer management for groundnut,Recommended for Top dressing fertilizer management for groundnut Apply gypsum 80 kg  ac
Leaf caterpillar aphids  management in groundnut,Recommended for spray chlorpyriphas 2 ml  acephate 05 sticking agent 1 ml  litre of water
Thrips in Ground nut,Recommended for spray Fipronil 2 ml Teepol 1 mllitre of water
weather condation,ClearPrecip chance: 2Humidity: 27
gnut varieties,gnut varieties  - t g 26  t a g 24
root rot in ground nut,recomended to use copper oxy chloride 300grams  20 grams streptocyclinacre
ask for sucking pest control information,I suggested spray daymethoaet 10 ml 10 lit water
TELL ME WEATHER REPORT IN JAISALMER,NO RAIN POSSIBILITY IN NEXT 3-4 DAYS BUT CLOUDY SKY
weather iformation,8th of july is expected with good rainfall
farmer want to know information about how to control sucking pest in  groundnut crop,imedachlorprid 5-7 ml at 15 liter of water
Information about Growth Promoter of Groundnut Crop,2-3ml
Farmer asked about seed treatment of groundnut,50   2
farmer asked query on weed management in groundnut,- doesnt recommended after 30 days after planting in groundnut
Ask about grouth related problem in ground nut crop,10-12
Asking about top fertilizer management for groundnut25DAS,Query: Asking about top fertilizer management for groundnut Ans:Recommended for apply urea 6 kg  potash 12 kg ac on 25th day after sowing
TELL ME ROOT RTO CONTROL IN GROUNDNUT,USE HEXACONAZOLE 5 EC 1 LITER PER HA WITH IRRIGATION
bihar hairy caterpiller in groundnut crop,recommended to spray chloropyriphos 500 mlacre
pest,dimethioate 15 ml1 liter
Ask about Thrips  Larva problem in peant crop,49 CS -
Farmer needs information regarding Weed management in Groundnut crop,45                      -
ABOUT COLAR ROT IN MUNGFALI,USE TRICHODERMA 25 KG PER 100 KG COW DUNG PER HECTAR
information for nutriants dose in groundnutmung phalli sowing time,kisan bhai aap mugphali ki buaai ke samay- 2 kilogram nitrogen  30 kilogram phoshphorash 45 kilogram potash hactear prayog kare
Root rot in groundnut,Recommended for drench with copper oxychloride  2gmliter water
ASKED ABOUT TO INSECT CONTROL GROUNDNUT,5 05
TELL ME NUTRIENT MANAGEMENTIN GROUNDNUT,SPRAY OF FERUS SULPHATE 5 GM  CITRIC ACID 1 GM PER LITER WATER
ask for groundnut sowing time,groundnut sowing time is june-july
asked about herbicide for groundnut,Terga Super 20 mlQuizolofop ethyl 5 EC15 liter of waterDhanuka
FARMER ASKED ABOUT ATTACK OF APHIDS ON GROUNDNUT,-  -     -
Information about weather from block Garautha district  Jhansi,-
frist irrigation in groundnut,25 day in sowing time  of groundnut
ask for larve problem,quinalphos 30 mlper pump and to spray
ASKING ABOUT CONTROL OF BACTERIAL WILT IN GROUND NUT,:               -
TELL ME ABOUT INSECT CINTROL IN GROUNDNUT,178   1
wilt problem in ground nut,carbendazim 2 gml spray
TELL MEINSECT CONTORL IN GROUNDNUT,DIFENTHIURON 50 WP 2 GM PER LITER WATER
FARMER ASKED ABOUT FERTILIZER DOSE FOR GROUND NUT,: : 26  50
weed management ingroundnut,mechanically done
TELL ME CONTROL KATRA IN GROUNDNUT CROP,INDOXACARB 145SC 05MLLITER WATER SPRAY
Asking about Kalurundai variety is a short bold variety and its tolerant to pests,:      :
seed treatment of ground nut seeds,2 GRAMS OF THAIRAM THIRIDE THAIRAM1 GRAM OF CARBENDAZIM BAVISTIN DEROSAL CARBENDAZIM PER KG OF SEED
leaf Caterpillar management in black gram,Recommended for spray Chlorpyriphos  2 ml  neem oil 3 ml  sticking agent 05 ml   litre of water
TELL ME DISEASE CONTROL IN  peanut,50   250
Asking about groundnut Thrips management,:    : :       05
WEED MANAGEMENT IN GROUNDNUT,WEED MANAGEMENT IN GROUNDNUT  - EMAZITHIPAR - PARSUIT SPRAY
Rusting in groundnut,Advise to harvest as early as possible
Fertilizer use in groundnut,45    30
Farmer wants to know information about weed management in groundnut crop,15  20                     -   EC
GROWTH PROBLEM,SPRAY UREA 5 GM PER LITRE
ATTACK OF LEAF EATING CATERPILLAR IN GROUNDNUT,-              EC
SOWING TIME OF GROUNDNUT,15 APRIL - 15 JUNE
GROUNDNUT   DURATION -,GROUNDNUT   DURATION - 90-120 DAYS
asking about fertiliser in groundnut,i have suggest fertiliser ammonium
TELL ME  ABOUT   NUTRIENT MANAGEMENT    IN  GROUNDNUT,33 5   10
Ask about sucking pests control information in Ground nut,EC
Asked about tikka leaf spot management for groundnut,:       :     2
FERTILIZER DOSE IN GROUNDNUT,FERTILIZER DOSE IN GROUNDNUT : APPLY DAP 35 KG  UREA 5 KG  POTASH 27 KG PER ACRE AS BASAL DOSE
APHIDS IN GROUNDNUT,RECOMMENDED TO APPLY DIMETHOATE 30ECROGOR2ML IN 1 LITRE WATER TO CONTROL APHIDS IN GROUNDNUT
FARMER ASKED QUERY ON FERTILIZZZER MANAGEMENT IN GROUNDNUT,RECOMMENDED TO  APPLY ZYPSUM 200 KGACRE
fertilizer information,give dap 12 kgvigha
top dressing fertilizer management for groundnut,apply150 kg gyspum ac
ASKING ABOUT GROUNDNUT WEED MANAGEMENET,GROUNDNUT WEED MANAGEMENET  HAND PICKING
Wilt in Groundnut,Suggested to spray Mancozeb 25-30gmpump
Leaf spot management of Groundnut,recommended for spray carbendazim   Mancozeb- 2g1 litre of water
TELL ME TRUMID CONTROL IN GUAR,SPRAY OF choloropyrifos 20 ec 4 LIT PER HECTER WITH IRRIGATION
information of groundnut,moongfali me M-45 2 gram liter paani ke saath chidkaw kare
Asked about Weed management in groundnut,--Suggested to the farmer take hand weeding
tikka rog in groundnut,1 gram bavistin 2 gram menkozeb per liter water sprey
Information about Fertilizer Dose in Groundnut Crop,30     8-10
information about  variety   sowing time of groundnut,20                 -
Nutrient spray for groundnut,Spray microlla 25ml10 lit of water
TELL ME FUNGAS DISEASE CONTROL IN GROUNDNUT,SPRAY OF  MANCOZEB 2 GRAM PER LIT WATER
asking about Groundnut sowing 6 days submerge in water affect germination,:   6       :
ASKED ABOUT TO DISEASE CONTROL IN  GROUNDNUT,- 4   64     2
TELL ME VARIETY OF GROUNDNUT,M-13TG-37A VARIETY OF GROUNDNUT
SOWING TIME OF GROUNDNUT,SOWING TIME OF GROUNDNUT 1 APRIL TO 15 JUNE
Asked about sucking pest and beetle management in groundnut,:        :  3      1   1
pod borer,larwin 2mlliter
GROUNDNUT  STEM ROT DAMAGE,RECOMMENDED TO   SPRAY  MANCOZEB M-45 2 GRAM  LITER WATER
herbicide,glyphosite
fertilizer,provide all infromaion
moongfali me ukatha laga hai,crop rotation apnaaye
weather information,no rain chance
TELL ME ABOUT Can weed spraying weed when the groundnut crop is 60 days old,60
Attack of  Wilt MarDrenching,Redomil Gold 30 gmhumic Acid 3mlMephonaxonmancozebsyngnt
GROUNDNUT STEM ROT,RECOMMENDED TO SPRAY MANCOZEB 400GMACRE
FARMER ASKED ABOUT GROUNDNUT CROP,- ::    -      : : -
ASKING ABOUT SEED RATE OF GROUNDNUT,-       -
